P,0.4136,0.27,1.166,0.14,0,0,0,0.28,0,0,0,0.56
C,0.4136,0.27,1.446,0.4136,0.27,1.621,0.07
S,0.4136,0.27,1.621,0.105
C,0.4136,0.41,1.396,0.4136,0.48,1.396,0.05
C,0.4136,0.48,1.396,0.4221,0.48,1.187,0.042
C,0.4221,0.48,1.187,0.5097,0.48,0.8189,0.042
C,0.4136,0.13,1.396,0.4136,0.06,1.396,0.05
C,0.4136,0.06,1.396,0.4589,0.06,1.192,0.042
C,0.4589,0.06,1.192,0.6577,0.06,0.8698,0.042
C,0.4136,0.34,0.8865,0.5444,0.34,0.4874,0.07
C,0.5444,0.34,0.4874,0.3051,0.34,0.1947,0.042
C,0.283,0.34,0.1885,0.4555,0.34,0.1245,0.028
C,0.4136,0.2,0.8865,0.4273,0.2,0.4667,0.07
C,0.4273,0.2,0.4667,0.4229,0.2,0.08863,0.042
C,0.4083,0.2,0.07615,0.5914,0.2,0.06123,0.028
