P,0.4136,0.27,1.166,0.14,0,0,0,0.28,0,0,0,0.56
C,0.4136,0.27,1.446,0.4136,0.27,1.621,0.07
S,0.4136,0.27,1.621,0.105
C,0.4136,0.41,1.396,0.4136,0.48,1.396,0.05
C,0.4136,0.48,1.396,0.4738,0.48,1.196,0.042
C,0.4738,0.48,1.196,0.7132,0.48,0.9027,0.042
C,0.4136,0.13,1.396,0.4136,0.06,1.396,0.05
C,0.4136,0.06,1.396,0.4067,0.06,1.187,0.042
C,0.4067,0.06,1.187,0.445,0.06,0.8105,0.042
C,0.4136,0.34,0.8865,0.3781,0.34,0.468,0.07
C,0.3781,0.34,0.468,0.06864,0.34,0.2508,0.042
C,0.04565,0.34,0.2508,0.1885,0.34,0.1348,0.028
C,0.4136,0.2,0.8865,0.5903,0.2,0.5054,0.07
C,0.5903,0.2,0.5054,0.6881,0.2,0.1402,0.042
C,0.6774,0.2,0.1242,0.8556,0.2,0.1689,0.028
