P,0.4136,0.27,1.166,0.14,0,0,0,0.28,0,0,0,0.56
C,0.4136,0.27,1.446,0.4136,0.27,1.621,0.07
S,0.4136,0.27,1.621,0.105
C,0.4136,0.41,1.396,0.4136,0.48,1.396,0.05
C,0.4136,0.48,1.396,0.3989,0.48,1.187,0.042
C,0.3989,0.48,1.187,0.412,0.48,0.8092,0.042
C,0.4136,0.13,1.396,0.4136,0.06,1.396,0.05
C,0.4136,0.06,1.396,0.4813,0.06,1.198,0.042
C,0.4813,0.06,1.198,0.7397,0.06,0.9217,0.042
C,0.4136,0.34,0.8865,0.6126,0.34,0.5166,0.07
C,0.6126,0.34,0.5166,0.6813,0.34,0.1449,0.042
C,0.6718,0.34,0.124,0.8512,0.34,0.165,0.028
C,0.4136,0.2,0.8865,0.3533,0.2,0.4708,0.07
C,0.3533,0.2,0.4708,0.06184,0.2,0.2299,0.042
C,0.04289,0.2,0.233,0.1878,0.2,0.1202,0.028
