P,0.661,0.31,1.253,0.14,0,0,0,0.28,0,0,0,0.56
C,0.661,0.31,1.532,0.661,0.31,1.708,0.07
S,0.661,0.31,1.708,0.105
C,0.661,0.45,1.483,0.661,0.52,1.483,0.05
C,0.661,0.52,1.483,0.6387,0.52,1.273,0.042
C,0.6387,0.52,1.273,1.012,0.52,1.33,0.042
C,0.661,0.17,1.483,0.661,0.1,1.483,0.05
C,0.661,0.1,1.483,0.5762,0.1,1.29,0.042
C,0.5762,0.1,1.29,0.9222,0.1,1.138,0.042
C,0.661,0.38,0.9727,0.5479,0.38,0.5683,0.07
C,0.5479,0.38,0.5683,0.2405,0.38,0.7883,0.042
C,0.2317,0.38,0.8102,0.1815,0.38,0.6332,0.028
C,0.661,0.24,0.9727,0.8021,0.24,0.5772,0.07
C,0.8021,0.24,0.5772,0.7667,0.24,0.2009,0.042
C,0.7539,0.24,0.195,0.9132,0.24,0.1026,0.028
