P,0.661,0.31,1.253,0.14,0,0,0,0.28,0,0,0,0.56
C,0.661,0.31,1.532,0.661,0.31,1.708,0.07
S,0.661,0.31,1.708,0.105
C,0.661,0.45,1.483,0.661,0.52,1.483,0.05
C,0.661,0.52,1.483,0.6509,0.52,1.272,0.042
C,0.6509,0.52,1.272,1.016,0.52,1.369,0.042
C,0.661,0.17,1.483,0.661,0.1,1.483,0.05
C,0.661,0.1,1.483,0.5651,0.1,1.295,0.042
C,0.5651,0.1,1.295,0.8932,0.1,1.108,0.042
C,0.661,0.38,0.9727,0.5019,0.38,0.5841,0.07
C,0.5019,0.38,0.5841,0.1766,0.38,0.7766,0.042
C,0.1659,0.38,0.7977,0.1123,0.38,0.6216,0.028
C,0.661,0.24,0.9727,0.8469,0.24,0.5961,0.07
C,0.8469,0.24,0.5961,0.7789,0.24,0.2243,0.042
C,0.7657,0.24,0.2196,0.9267,0.24,0.1303,0.028
