0,0,0
0.00285576,0.00958356,0
0.00571151,0.0191671,0
0.00856727,0.0287507,0
-0.00958356,0.00285576,0
-0.00672781,0.0124393,0
-0.00387205,0.0220229,0
-0.00101629,0.0316064,0
0.00183946,0.04119,0
0.00469522,0.0507736,0
0.00755098,0.0603571,0
0.0104067,0.0699407,0
-0.0191671,0.00571151,0
-0.0163114,0.0152951,0
-0.0134556,0.0248786,0
-0.0105999,0.0344622,0
-0.0077441,0.0440458,0
-0.00488834,0.0536293,0
-0.00203258,0.0632129,0
0.000823172,0.0727964,0
0.00367893,0.08238,0
0.00653469,0.0919636,0
0.00939044,0.101547,0
-0.0287507,0.00856727,0
-0.0258949,0.0181508,0
-0.0230392,0.0277344,0
-0.0201834,0.037318,0
-0.0173277,0.0469015,0
-0.0144719,0.0564851,0
-0.0116161,0.0660686,0
-0.00876039,0.0756522,0
-0.00590463,0.0852358,0
-0.00304888,0.0948193,0
-0.00019312,0.104403,0
0.00266264,0.113986,0
0.00551839,0.12357,0
0.00837415,0.133154,0
-0.0383342,0.011423,0
-0.04119,0.00183946,0
-0.0354785,0.0210066,0
-0.0326227,0.0305901,0
-0.029767,0.0401737,0
-0.0269112,0.0497573,0
-0.0240555,0.0593408,0
-0.0211997,0.0689244,0
-0.018344,0.078508,0
-0.0154882,0.0880915,0
-0.0126324,0.0976751,0
-0.00977668,0.107259,0
-0.00692093,0.116842,0
-0.00406517,0.126426,0
-0.00120941,0.136009,0
0.00164634,0.145593,0
0.0045021,0.155176,0
0.00735786,0.16476,0
0.0102136,0.174344,0
-0.0479178,0.0142788,0
-0.0507736,0.00469522,0
-0.0450621,0.0238623,0
-0.0422063,0.0334459,0
-0.0393505,0.0430295,0
-0.0364948,0.052613,0
-0.033639,0.0621966,0
-0.0307833,0.0717802,0
-0.0279275,0.0813637,0
-0.0250718,0.0909473,0
-0.022216,0.100531,0
-0.0193602,0.110114,0
-0.0165045,0.119698,0
-0.0136487,0.129282,0
-0.010793,0.138865,0
-0.00793722,0.148449,0
-0.00508146,0.158032,0
-0.0022257,0.167616,0
0.000630052,0.177199,0
0.00348581,0.186783,0
0.00634157,0.196366,0
0.00919732,0.20595,0
-0.0575014,0.0171345,0
-0.0603571,0.00755098,0
-0.0546456,0.0267181,0
-0.0517899,0.0363017,0
-0.0489341,0.0458852,0
-0.0460783,0.0554688,0
-0.0432226,0.0650523,0
-0.0403668,0.0746359,0
-0.0375111,0.0842195,0
-0.0346553,0.093803,0
-0.0317996,0.103387,0
-0.0289438,0.11297,0
-0.026088,0.122554,0
-0.0232323,0.132137,0
-0.0203765,0.141721,0
-0.0175208,0.151304,0
-0.014665,0.160888,0
-0.0118093,0.170472,0
-0.00895351,0.180055,0
-0.00609775,0.189639,0
-0.003242,0.199222,0
-0.00038624,0.208806,0
0.00246952,0.218389,0
0.00532527,0.227973,0
0.00818103,0.237556,0
0.0110368,0.24714,0
-0.0670849,0.0199903,0
-0.0699407,0.0104067,0
-0.0727964,0.000823172,0
-0.0642292,0.0295739,0
-0.0613734,0.0391574,0
-0.0585177,0.048741,0
-0.0556619,0.0583245,0
-0.0528061,0.0679081,0
-0.0499504,0.0774917,0
-0.0470946,0.0870752,0
-0.0442389,0.0966588,0
-0.0413831,0.106242,0
-0.0385274,0.115826,0
-0.0356716,0.125409,0
-0.0328159,0.134993,0
-0.0299601,0.144577,0
-0.0271043,0.15416,0
-0.0242486,0.163744,0
-0.0213928,0.173327,0
-0.0185371,0.182911,0
-0.0156813,0.192494,0
-0.0128256,0.202078,0
-0.0099698,0.211662,0
-0.00711405,0.221245,0
-0.00425829,0.230829,0.00545981
-0.00140253,0.240412,0.0076173
0.00145322,0.249996,0.00102604
0.00430898,0.259579,0
0.00716474,0.269163,0
0.0100205,0.278746,0
-0.0766685,0.0228461,0
-0.0795243,0.0132625,0
-0.08238,0.00367893,0
-0.0738127,0.0324296,0
-0.070957,0.0420132,0
-0.0681012,0.0515967,0
-0.0652455,0.0611803,0
-0.0623897,0.0707639,0
-0.059534,0.0803474,0
-0.0566782,0.089931,0
-0.0538224,0.0995145,0
-0.0509667,0.109098,0
-0.0481109,0.118682,0
-0.0452552,0.128265,0
-0.0423994,0.137849,0
-0.0395437,0.147432,0
-0.0366879,0.157016,0
-0.0338321,0.166599,0
-0.0309764,0.176183,0
-0.0281206,0.185767,0
-0.0252649,0.19535,0.00657825
-0.0224091,0.204934,0.134232
-0.0195534,0.214517,0.324275
-0.0166976,0.224101,0.482685
-0.0138419,0.233684,0.572107
-0.0109861,0.243268,0.58664
-0.00813034,0.252852,0.526428
-0.00527458,0.262435,0.392918
-0.00241882,0.272019,0.207433
0.000436932,0.281602,0.0406081
0.00329269,0.291186,0
0.00614845,0.300769,0
0.0090042,0.310353,0
-0.0862521,0.0257018,0
-0.0891078,0.0161182,0
-0.0919636,0.00653469,0
-0.0833963,0.0352854,0
-0.0805405,0.0448689,0
-0.0776848,0.0544525,0
-0.074829,0.0640361,0
-0.0719733,0.0736196,0
-0.0691175,0.0832032,0
-0.0662618,0.0927867,0
-0.063406,0.10237,0
-0.0605502,0.111954,0
-0.0576945,0.121537,0
-0.0548387,0.131121,0
-0.051983,0.140705,0
-0.0491272,0.150288,0
-0.0462715,0.159872,0
-0.0434157,0.169455,0
-0.04056,0.179039,0
-0.0377042,0.188622,0.159215
-0.0348484,0.198206,0.505102
-0.0319927,0.207789,0.802827
-0.0291369,0.217373,0.957647
-0.0262812,0.226957,0.99918
-0.0234254,0.23654,1
-0.0205697,0.246124,1
-0.0177139,0.255707,1
-0.0148581,0.265291,0.983581
-0.0120024,0.274874,0.880387
-0.00914663,0.284458,0.635724
-0.00629087,0.294042,0.286869
-0.00343512,0.303625,0.0230336
-0.00057936,0.313209,0
0.0022764,0.322792,0
0.00513215,0.332376,0
0.00798791,0.341959,0
0.0108437,0.351543,0
-0.0958356,0.0285576,0
-0.0986914,0.018974,0
-0.101547,0.00939044,0
-0.0929799,0.0381411,0
-0.0901241,0.0477247,0
-0.0872683,0.0573083,0
-0.0844126,0.0668918,0
-0.0815568,0.0764754,0
-0.0787011,0.0860589,0
-0.0758453,0.0956425,0
-0.0729896,0.105226,0
-0.0701338,0.11481,0
-0.0672781,0.124393,0
-0.0644223,0.133977,0
-0.0615665,0.14356,0
-0.0587108,0.153144,0
-0.055855,0.162727,0
-0.0529993,0.172311,0.00879634
-0.0501435,0.181895,0.32357
-0.0472878,0.191478,0.770703
-0.044432,0.201062,0.992609
-0.0415762,0.210645,1
-0.0387205,0.220229,1
-0.0358647,0.229812,1
-0.033009,0.239396,1
-0.0301532,0.248979,1
-0.0272975,0.258563,1
-0.0244417,0.268147,1
-0.0215859,0.27773,1
-0.0187302,0.287314,1
-0.0158744,0.296897,0.894104
-0.0130187,0.306481,0.507235
-0.0101629,0.316064,0.0862128
-0.00730717,0.325648,0
-0.00445141,0.335232,0
-0.00159565,0.344815,0
0.0012601,0.354399,0
0.00411586,0.363982,0
0.00697162,0.373566,0
0.00982737,0.383149,0
-0.105419,0.0314133,0
-0.108275,0.0218298,0
-0.111131,0.0122462,0
-0.113986,0.00266264,0
-0.102563,0.0409969,0
-0.0997077,0.0505804,0
-0.0968519,0.060164,0
-0.0939962,0.0697476,0
-0.0911404,0.0793311,0
-0.0882846,0.0889147,0
-0.0854289,0.0984983,0
-0.0825731,0.108082,0
-0.0797174,0.117665,0
-0.0768616,0.127249,0
-0.0740059,0.136833,0
-0.0711501,0.146416,0
-0.0682943,0.156,0
-0.0654386,0.165583,0.005253
-0.0625828,0.175167,0.371778
-0.0597271,0.18475,0.87104
-0.0568713,0.194334,1
-0.0540156,0.203917,1
-0.0511598,0.213501,1
-0.048304,0.223085,1
-0.0454483,0.232668,1
-0.0425925,0.242252,1
-0.0397368,0.251835,1
-0.036881,0.261419,1
-0.0340253,0.271002,1
-0.0311695,0.280586,1
-0.0283138,0.290169,1
-0.025458,0.299753,1
-0.0226022,0.309337,0.973
-0.0197465,0.31892,0.587995
-0.0168907,0.328504,0.0893934
-0.014035,0.338087,0
-0.0111792,0.347671,0
-0.00832346,0.357254,0
-0.0054677,0.366838,0
-0.00261194,0.376422,0
0.000243812,0.386005,0
0.00309957,0.395589,0
0.00595533,0.405172,0
0.00881108,0.414756,0
-0.115003,0.0342691,0
-0.117858,0.0246855,0
-0.120714,0.015102,0
-0.12357,0.00551839,0
-0.112147,0.0438526,0
-0.109291,0.0534362,0
-0.106435,0.0630198,0
-0.10358,0.0726033,0
-0.100724,0.0821869,0
-0.0978682,0.0917704,0
-0.0950124,0.101354,0
-0.0921567,0.110938,0
-0.0893009,0.120521,0
-0.0864452,0.130105,0
-0.0835894,0.139688,0
-0.0807337,0.149272,0
-0.0778779,0.158855,0
-0.0750221,0.168439,0.281967
-0.0721664,0.178023,0.854244
-0.0693106,0.187606,1
-0.0664549,0.19719,1
-0.0635991,0.206773,1
-0.0607434,0.216357,1
-0.0578876,0.22594,1
-0.0550319,0.235524,1
-0.0521761,0.245107,1
-0.0493203,0.254691,1
-0.0464646,0.264275,1
-0.0436088,0.273858,1
-0.0407531,0.283442,1
-0.0378973,0.293025,1
-0.0350416,0.302609,1
-0.0321858,0.312192,1
-0.02933,0.321776,0.975047
-0.0264743,0.331359,0.519149
-0.0236185,0.340943,0.0282732
