############################################################################################################
# Minimums of wetness found for the following parameters:
# Body = RunningMan.xml, vmax = 2 vfall
# dx = 0.001 m, nstep = 50
# nfit = 9, dv = 0.006 vfall
# Columns:
# vcross (vfall)	vtail (vfall)	vopt (vfall)	vopt_std (vfall)	Rmin (m^2)	Rmin_std (m^2)
############################################################################################################
0.000000000000	0.000000000000	2.000000000000	0.000000000000	0.439409907430	0.000000000000
0.000000000000	0.063157894737	2.000000000000	0.000000000000	0.426201772655	0.000000000000
0.000000000000	0.126315789474	1.395161498774	0.002054870442	0.412204694028	0.000000301267
0.000000000000	0.189473684211	0.855923764304	0.000252856630	0.384946106286	0.000002709254
0.000000000000	0.252631578947	0.861941992233	0.000082833977	0.357617057167	0.000001025354
0.000000000000	0.315789473684	0.861399438389	0.000230953758	0.332376589024	0.000002216958
0.000000000000	0.378947368421	0.858696551233	0.000087962886	0.308835410915	0.000000877030
0.000000000000	0.442105263158	0.863244077290	0.000154643541	0.286961888534	0.000001621760
0.000000000000	0.505263157895	0.876929219463	0.000166827437	0.266865762497	0.000001795556
0.000000000000	0.568421052632	0.896306967509	0.000242762409	0.248499143610	0.000002570893
0.000000000000	0.631578947368	0.928512587841	0.000117082984	0.231839846862	0.000001722985
0.000000000000	0.694736842105	0.966575110845	0.000154571551	0.216885117010	0.000002134995
0.000000000000	0.757894736842	1.008850782726	0.000176469663	0.203429665935	0.000002825192
0.000000000000	0.821052631579	1.056067596585	0.000058133489	0.191345135561	0.000001022411
0.000000000000	0.884210526316	1.105287611543	0.000051294633	0.180479805094	0.000000837256
0.000000000000	0.947368421053	1.156250569402	0.000414799653	0.170665978243	0.000006978370
0.000000000000	1.010526315789	1.210668540503	0.000765658282	0.161758871448	0.000016879807
0.000000000000	1.073684210526	1.267571729140	0.000510970984	0.153705828809	0.000012993584
0.000000000000	1.136842105263	1.326182403346	0.000367532765	0.146395677890	0.000010797044
0.000000000000	1.200000000000	1.385542318814	0.000522699403	0.139736498540	0.000012007395
0.063157894737	0.000000000000	2.000000000000	0.000000000000	0.441153535678	0.000000000000
0.063157894737	0.063157894737	2.000000000000	0.000000000000	0.427953643833	0.000000000000
0.063157894737	0.126315789474	1.715806441633	0.000605238826	0.414521486466	0.000000093745
0.063157894737	0.189473684211	0.911618610586	0.000151182679	0.390614646353	0.000000620618
0.063157894737	0.252631578947	0.877364685275	0.000082283340	0.363677536260	0.000001013444
0.063157894737	0.315789473684	0.878822719386	0.000091640431	0.338473093898	0.000000873621
0.063157894737	0.378947368421	0.871727766937	0.000110336559	0.314912066955	0.000000793915
