############################################################################################################
# Minimums of wetness found for the following parameters:
# Body = RunningMan.xml, vmax = 2 vfall
# dx = 0.001 m, nstep = 50
# nfit = 9, dv = 0.006 vfall
# Columns:
# vcross (vfall)	vtail (vfall)	vopt (vfall)	vopt_std (vfall)	Rmin (m^2)	Rmin_std (m^2)
############################################################################################################
0.000000000000	0.000000000000	2.000000000000	0.000000000000	0.439409907430	0.000000000000
0.000000000000	0.105263157895	1.909372834412	0.003888239065	0.417388550722	0.000000322543
0.000000000000	0.210526315789	0.856351479587	0.000179579872	0.375577835058	0.000002477278
0.000000000000	0.315789473684	0.861399437916	0.000230953752	0.332376588949	0.000002216958
0.000000000000	0.421052631579	0.860382662967	0.000109411922	0.294065060075	0.000001096088
0.000000000000	0.526315789474	0.882840759318	0.000121491187	0.260551266419	0.000001345475
0.000000000000	0.631578947368	0.928512594513	0.000117082948	0.231839844140	0.000001722986
0.000000000000	0.736842105263	0.993938459533	0.000200625733	0.207752575838	0.000003019538
0.000000000000	0.842105263158	1.072381517414	0.000054427458	0.187596500350	0.000000940648
0.000000000000	0.947368421053	1.156250569179	0.000414799644	0.170665978084	0.000006978371
0.000000000000	1.052631578947	1.248266043985	0.000575193532	0.156302141629	0.000013648003
0.000000000000	1.157894736842	1.345607470940	0.000278947156	0.144103597296	0.000007760219
0.000000000000	1.263157894737	1.445128383027	0.000335225709	0.133629976117	0.000008301847
0.000000000000	1.368421052632	1.544987972495	0.000199984951	0.124536071622	0.000005479544
0.000000000000	1.473684210526	1.645677726858	0.000239712518	0.116585612383	0.000005810287
0.000000000000	1.578947368421	1.746928879012	0.000144971975	0.109573414029	0.000002982030
0.000000000000	1.684210526316	1.849089795202	0.000583327636	0.103330115526	0.000011857405
0.000000000000	1.789473684211	1.950566225211	0.000193653128	0.097766253792	0.000003535259
0.000000000000	1.894736842105	2.000000000000	0.000000000000	0.094740917065	0.000000000000
0.000000000000	2.000000000000	2.000000000000	0.000000000000	0.100258156454	0.000000000000
0.063157894737	0.000000000000	2.000000000000	0.000000000000	0.441153535678	0.000000000000
0.063157894737	0.105263157895	2.000000000000	0.000000000000	0.419159346978	0.000000000000
0.063157894737	0.210526315789	0.886934934949	0.000155669861	0.381554393926	0.000000999637
0.063157894737	0.315789473684	0.878822706429	0.000091640538	0.338473096611	0.000000873622
0.063157894737	0.421052631579	0.863124075581	0.000102104028	0.299973729650	0.000000831539
0.063157894737	0.526315789474	0.873639665378	0.000043555674	0.265587706297	0.000000487339
0.063157894737	0.631578947368	0.918869801386	0.000173959564	0.236059987253	0.000002344053
0.063157894737	0.736842105263	0.988207663937	0.000064368356	0.211316091658	0.000001200124
0.063157894737	0.842105263158	1.067399232247	0.000080503355	0.190724972862	0.000001386660
0.063157894737	0.947368421053	1.151736428174	0.000648040628	0.173426265299	0.000012635148
0.063157894737	1.052631578947	1.245009111555	0.000523478087	0.158788789162	0.000015071895
0.063157894737	1.157894736842	1.342809176577	0.000354824345	0.146369281826	0.000010902510
0.063157894737	1.263157894737	1.441830499007	0.000177882764	0.135699143637	0.000005493920
0.063157894737	1.368421052632	1.541894224657	0.000238214779	0.126453919586	0.000006457388
0.063157894737	1.473684210526	1.642613678750	0.000230047040	0.118365190804	0.000005628197
0.063157894737	1.578947368421	1.744032176891	0.000148872503	0.111230588606	0.000003271614
0.063157894737	1.684210526316	1.846401939057	0.001197566023	0.104856246120	0.000028930896
0.063157894737	1.789473684211	1.949500077872	0.001015168136	0.099202733009	0.000027589676
0.063157894737	1.894736842105	2.000000000000	0.000000000000	0.096359662244	0.000000000000
0.063157894737	2.000000000000	2.000000000000	0.000000000000	0.102564747168	0.000000000000
