############################################################################################################
# Minimums of wetness found for the following parameters:
# Body = WalkingMan.in, vmax = 0.7 vfall
# dx = 0.05 m, nstep = 50
# nfit = 9, dv = 0.006 vfall
# Columns:
# vcross (vfall)	vtail (vfall)	vopt (vfall)	vopt_std (vfall)	Rmin (m^2)	Rmin_std (m^2)
############################################################################################################
0.000000000000	0.000000000000	0.700000000000	0.000000000000	0.593997732655	0.000000000000
0.000000000000	0.077777777778	0.700000000000	0.000000000000	0.545612647618	0.000000000000
0.000000000000	0.155555555556	0.700000000000	0.000000000000	0.496441469793	0.000000000000
0.000000000000	0.233333333333	0.700000000000	0.000000000000	0.445604544265	0.000000000000
0.000000000000	0.311111111111	0.519455864683	0.000511366876	0.388327770645	0.000049957189
0.000000000000	0.388888888889	0.531773409247	0.001857130740	0.335885859399	0.000078602065
0.000000000000	0.466666666667	0.537316855208	0.000274076840	0.289594073436	0.000024364159
0.000000000000	0.544444444444	0.598488734927	0.000548653173	0.252396925872	0.000044190104
0.000000000000	0.622222222222	0.663986198610	0.000441609184	0.223108048697	0.000038492620
0.000000000000	0.700000000000	0.700000000000	0.000000000000	0.200602782869	0.000000000000
