0.65	0.88251801054313	
0.65416666666667	0.84265155976704	
0.65833333333333	0.78075267962031	
0.6625	0.7640146581875	
0.66666666666667	0.78310653354296	
0.67083333333333	0.79059426878825	
0.675	0.81882283128321	
0.67916666666667	0.83201524053286	
0.68333333333333	0.77972130379785	
0.6875	0.73463882625275	
0.69166666666667	0.73156134849655	
0.69583333333333	0.72870099984559	
0.7	0.7399923663302	
0.70416666666667	0.78268087866849	
0.70833333333333	0.81080724674298	
0.7125	0.75562840467952	
0.71666666666667	0.71888037802129	
0.72083333333333	0.69723192746356	
0.725	0.67703260400415	
0.72916666666667	0.68162877548592	
0.73333333333333	0.71289212625019	
0.7375	0.73409050557176	
0.74166666666667	0.70939447812473	
0.74583333333333	0.69333400424542	
0.75	0.64762730412688	
