############################################################################################################
# Minimums of wetness found for the following parameters:
# Body = WalkingMan.xml, vmax = 0.7 vfall
# dx = 0.001 m, nstep = 50
# nfit = 9, dv = 0.006 vfall
# Columns:
# vcross (vfall)	vtail (vfall)	vopt (vfall)	vopt_std (vfall)	Rmin (m^2)	Rmin_std (m^2)
############################################################################################################
0.000000000000	0.000000000000	0.700000000000	0.000000000000	0.610328056543	0.000000000000
0.000000000000	0.063157894737	0.700000000000	0.000000000000	0.568144812492	0.000000000000
0.000000000000	0.126315789474	0.700000000000	0.000000000000	0.526216719249	0.000000000000
0.000000000000	0.189473684211	0.700000000000	0.000000000000	0.484571072450	0.000000000000
0.000000000000	0.252631578947	0.519357384320	0.001075136991	0.440956063361	0.000008663117
0.000000000000	0.315789473684	0.510868679616	0.000077719699	0.389203249613	0.000003563610
0.000000000000	0.378947368421	0.525147402630	0.000048628888	0.344564530454	0.000001649265
0.000000000000	0.442105263158	0.530283693393	0.000087445288	0.305682690760	0.000002457915
0.000000000000	0.505263157895	0.557595842432	0.000610481200	0.271766734244	0.000044050809
0.000000000000	0.568421052632	0.607027038849	0.000186703864	0.243756225034	0.000016710801
0.000000000000	0.631578947368	0.659808136651	0.000155335779	0.220601109446	0.000011791509
0.000000000000	0.694736842105	0.700000000000	0.000000000000	0.201499010549	0.000000000000
0.000000000000	0.757894736842	0.700000000000	0.000000000000	0.198609415672	0.000000000000
0.000000000000	0.821052631579	0.700000000000	0.000000000000	0.207648212204	0.000000000000
0.000000000000	0.884210526316	0.700000000000	0.000000000000	0.224579931594	0.000000000000
0.000000000000	0.947368421053	0.700000000000	0.000000000000	0.248032307981	0.000000000000
0.000000000000	1.010526315789	0.700000000000	0.000000000000	0.276716165918	0.000000000000
0.000000000000	1.073684210526	0.700000000000	0.000000000000	0.308212653520	0.000000000000
0.000000000000	1.136842105263	0.700000000000	0.000000000000	0.342627321899	0.000000000000
0.000000000000	1.200000000000	0.700000000000	0.000000000000	0.379216397360	0.000000000000
