############################################################################################################
# Minimums of wetness found for the following parameters:
# Body = WalkingMan.xml, vmax = 0.7 vfall
# dx = 0.001 m, nstep = 50
# nfit = 9, dv = 0.006 vfall
# Columns:
# vcross (vfall)	vtail (vfall)	vopt (vfall)	vopt_std (vfall)	Rmin (m^2)	Rmin_std (m^2)
############################################################################################################
0.300000000000	0.730000000000	0.700000000000	0.000000000000	0.255537257467	0.000000000000
0.300000000000	0.760000000000	0.700000000000	0.000000000000	0.257211490429	0.000000000000
0.300000000000	0.790000000000	0.700000000000	0.000000000000	0.261443811539	0.000000000000
0.300000000000	0.820000000000	0.700000000000	0.000000000000	0.267764369776	0.000000000000
0.300000000000	0.850000000000	0.700000000000	0.000000000000	0.275545259229	0.000000000000
0.300000000000	0.880000000000	0.700000000000	0.000000000000	0.284667038624	0.000000000000
0.300000000000	0.910000000000	0.700000000000	0.000000000000	0.295037751652	0.000000000000
0.300000000000	0.940000000000	0.700000000000	0.000000000000	0.306441464396	0.000000000000
0.300000000000	0.970000000000	0.700000000000	0.000000000000	0.318958591888	0.000000000000
0.300000000000	1.000000000000	0.700000000000	0.000000000000	0.332119102373	0.000000000000
