############################################################################################################
# Minimums of wetness found for the following parameters:
# Body = WalkingMan.xml, vmax = 0.7 vfall
# dx = 0.001 m, nstep = 50
# nfit = 9, dv = 0.006 vfall
# Columns:
# vcross (vfall)	vtail (vfall)	vopt (vfall)	vopt_std (vfall)	Rmin (m^2)	Rmin_std (m^2)
############################################################################################################
0.000000000000	0.000000000000	0.700000000000	0.000000000000	0.610328056543	0.000000000000
0.000000000000	0.036842105263	0.700000000000	0.000000000000	0.585688282767	0.000000000000
0.000000000000	0.073684210526	0.700000000000	0.000000000000	0.561137455915	0.000000000000
0.000000000000	0.110526315789	0.700000000000	0.000000000000	0.536672075464	0.000000000000
0.000000000000	0.147368421053	0.700000000000	0.000000000000	0.512302833997	0.000000000000
0.000000000000	0.184210526316	0.700000000000	0.000000000000	0.488032998450	0.000000000000
0.000000000000	0.221052631579	0.700000000000	0.000000000000	0.463861530758	0.000000000000
0.000000000000	0.257894736842	0.509620416883	0.000791352532	0.436421855054	0.000016417576
0.000000000000	0.294736842105	0.506592515972	0.000121399902	0.405666393125	0.000005191882
0.000000000000	0.331578947368	0.514752350615	0.000062897216	0.377392258512	0.000002749642
0.000000000000	0.368421052632	0.523411741940	0.000061237606	0.351550386030	0.000002249899
0.000000000000	0.405263157895	0.527486021710	0.000052213165	0.327769356833	0.000001468498
0.000000000000	0.442105263158	0.530283693187	0.000087445289	0.305682690826	0.000002457915
0.000000000000	0.478947368421	0.540475941748	0.001045565467	0.285183531525	0.000051442283
0.000000000000	0.515789473684	0.565509168617	0.000515333954	0.266712343137	0.000041580516
0.000000000000	0.552631578947	0.594214884867	0.000242875282	0.250254920763	0.000021967775
0.000000000000	0.589473684211	0.624346834880	0.000136775193	0.235554533431	0.000011999474
0.000000000000	0.626315789474	0.655346688068	0.000157240291	0.222372307835	0.000011666726
0.000000000000	0.663157894737	0.687410800380	0.000356049784	0.210481334681	0.000026586027
0.000000000000	0.700000000000	0.700000000000	0.000000000000	0.200235033068	0.000000000000
0.021052631579	0.000000000000	0.700000000000	0.000000000000	0.612122197558	0.000000000000
0.021052631579	0.036842105263	0.700000000000	0.000000000000	0.587477565577	0.000000000000
0.021052631579	0.073684210526	0.700000000000	0.000000000000	0.562924691979	0.000000000000
0.021052631579	0.110526315789	0.700000000000	0.000000000000	0.538458370695	0.000000000000
0.021052631579	0.147368421053	0.700000000000	0.000000000000	0.514085146245	0.000000000000
0.021052631579	0.184210526316	0.700000000000	0.000000000000	0.489811497968	0.000000000000
0.021052631579	0.221052631579	0.700000000000	0.000000000000	0.465638236219	0.000000000000
0.021052631579	0.257894736842	0.520639570319	0.000370671122	0.438848535152	0.000005337402
0.021052631579	0.294736842105	0.505215618389	0.000176384714	0.408026183338	0.000008053529
0.021052631579	0.331578947368	0.513909758422	0.000066640270	0.379539537464	0.000003008454
0.021052631579	0.368421052632	0.521444620622	0.000066756163	0.353493555720	0.000002310479
0.021052631579	0.405263157895	0.523536227562	0.000076914909	0.329439157141	0.000002162712
0.021052631579	0.442105263158	0.527397895169	0.000061710025	0.307082620051	0.000001960913
